id,date,country,store,product,num_sold
27301,2010-10-31,Italy,Discount Stickers,Kaggle,609.0
27302,2010-10-31,Italy,Discount Stickers,Kaggle Tiers,489.0
27303,2010-10-31,Italy,Discount Stickers,Kerneler,344.0
27304,2010-10-31,Italy,Discount Stickers,Kerneler Dark Mode,296.0
27305,2010-10-31,Italy,Stickers for Less,Holographic Goose,191.0
27306,2010-10-31,Italy,Stickers for Less,Kaggle,1204.0
27307,2010-10-31,Italy,Stickers for Less,Kaggle Tiers,886.0
27308,2010-10-31,Italy,Stickers for Less,Kerneler,601.0
27309,2010-10-31,Italy,Stickers for Less,Kerneler Dark Mode,558.0
27310,2010-10-31,Italy,Premium Sticker Mart,Holographic Goose,213.0
27311,2010-10-31,Italy,Premium Sticker Mart,Kaggle,1475.0
27312,2010-10-31,Italy,Premium Sticker Mart,Kaggle Tiers,1123.0
27313,2010-10-31,Italy,Premium Sticker Mart,Kerneler,771.0
27314,2010-10-31,Italy,Premium Sticker Mart,Kerneler Dark Mode,613.0
27315,2010-10-31,Kenya,Discount Stickers,Holographic Goose,
27316,2010-10-31,Kenya,Discount Stickers,Kaggle,16.0
27317,2010-10-31,Kenya,Discount Stickers,Kaggle Tiers,12.0
27318,2010-10-31,Kenya,Discount Stickers,Kerneler,8.0
27319,2010-10-31,Kenya,Discount Stickers,Kerneler Dark Mode,6.0
27320,2010-10-31,Kenya,Stickers for Less,Holographic Goose,
27321,2010-10-31,Kenya,Stickers for Less,Kaggle,33.0
27322,2010-10-31,Kenya,Stickers for Less,Kaggle Tiers,26.0
27323,2010-10-31,Kenya,Stickers for Less,Kerneler,18.0
27324,2010-10-31,Kenya,Stickers for Less,Kerneler Dark Mode,13.0
27325,2010-10-31,Kenya,Premium Sticker Mart,Holographic Goose,5.0
27326,2010-10-31,Kenya,Premium Sticker Mart,Kaggle,36.0
27327,2010-10-31,Kenya,Premium Sticker Mart,Kaggle Tiers,27.0
27328,2010-10-31,Kenya,Premium Sticker Mart,Kerneler,19.0
27329,2010-10-31,Kenya,Premium Sticker Mart,Kerneler Dark Mode,17.0
27330,2010-10-31,Norway,Discount Stickers,Holographic Goose,225.0
27331,2010-10-31,Norway,Discount Stickers,Kaggle,1520.0
27332,2010-10-31,Norway,Discount Stickers,Kaggle Tiers,1201.0
27333,2010-10-31,Norway,Discount Stickers,Kerneler,751.0
27334,2010-10-31,Norway,Discount Stickers,Kerneler Dark Mode,626.0
27335,2010-10-31,Norway,Stickers for Less,Holographic Goose,476.0
27336,2010-10-31,Norway,Stickers for Less,Kaggle,2879.0
27337,2010-10-31,Norway,Stickers for Less,Kaggle Tiers,2526.0
27338,2010-10-31,Norway,Stickers for Less,Kerneler,1637.0
27339,2010-10-31,Norway,Stickers for Less,Kerneler Dark Mode,1436.0
27340,2010-10-31,Norway,Premium Sticker Mart,Holographic Goose,554.0
27341,2010-10-31,Norway,Premium Sticker Mart,Kaggle,3517.0
27342,2010-10-31,Norway,Premium Sticker Mart,Kaggle Tiers,2920.0
27343,2010-10-31,Norway,Premium Sticker Mart,Kerneler,2008.0
27344,2010-10-31,Norway,Premium Sticker Mart,Kerneler Dark Mode,1543.0
27345,2010-10-31,Singapore,Discount Stickers,Holographic Goose,116.0
27346,2010-10-31,Singapore,Discount Stickers,Kaggle,694.0
27347,2010-10-31,Singapore,Discount Stickers,Kaggle Tiers,551.0
27348,2010-10-31,Singapore,Discount Stickers,Kerneler,405.0
27349,2010-10-31,Singapore,Discount Stickers,Kerneler Dark Mode,324.0
27350,2010-10-31,Singapore,Stickers for Less,Holographic Goose,243.0
27351,2010-10-31,Singapore,Stickers for Less,Kaggle,1634.0
27352,2010-10-31,Singapore,Stickers for Less,Kaggle Tiers,1209.0
27353,2010-10-31,Singapore,Stickers for Less,Kerneler,860.0
27354,2010-10-31,Singapore,Stickers for Less,Kerneler Dark Mode,740.0
27355,2010-10-31,Singapore,Premium Sticker Mart,Holographic Goose,294.0
27356,2010-10-31,Singapore,Premium Sticker Mart,Kaggle,1887.0
27357,2010-10-31,Singapore,Premium Sticker Mart,Kaggle Tiers,1551.0
27358,2010-10-31,Singapore,Premium Sticker Mart,Kerneler,871.0
27359,2010-10-31,Singapore,Premium Sticker Mart,Kerneler Dark Mode,797.0
27360,2010-11-01,Canada,Discount Stickers,Holographic Goose,
27361,2010-11-01,Canada,Discount Stickers,Kaggle,627.0
27362,2010-11-01,Canada,Discount Stickers,Kaggle Tiers,507.0
27363,2010-11-01,Canada,Discount Stickers,Kerneler,330.0
27364,2010-11-01,Canada,Discount Stickers,Kerneler Dark Mode,296.0
27365,2010-11-01,Canada,Stickers for Less,Holographic Goose,
27366,2010-11-01,Canada,Stickers for Less,Kaggle,1255.0
27367,2010-11-01,Canada,Stickers for Less,Kaggle Tiers,1108.0
27368,2010-11-01,Canada,Stickers for Less,Kerneler,675.0
27369,2010-11-01,Canada,Stickers for Less,Kerneler Dark Mode,582.0
27370,2010-11-01,Canada,Premium Sticker Mart,Holographic Goose,235.0
27371,2010-11-01,Canada,Premium Sticker Mart,Kaggle,1703.0
27372,2010-11-01,Canada,Premium Sticker Mart,Kaggle Tiers,1189.0
27373,2010-11-01,Canada,Premium Sticker Mart,Kerneler,793.0
27374,2010-11-01,Canada,Premium Sticker Mart,Kerneler Dark Mode,690.0
27375,2010-11-01,Finland,Discount Stickers,Holographic Goose,94.0
27376,2010-11-01,Finland,Discount Stickers,Kaggle,647.0
27377,2010-11-01,Finland,Discount Stickers,Kaggle Tiers,517.0
27378,2010-11-01,Finland,Discount Stickers,Kerneler,348.0
27379,2010-11-01,Finland,Discount Stickers,Kerneler Dark Mode,270.0
27380,2010-11-01,Finland,Stickers for Less,Holographic Goose,187.0
27381,2010-11-01,Finland,Stickers for Less,Kaggle,1222.0
27382,2010-11-01,Finland,Stickers for Less,Kaggle Tiers,961.0
27383,2010-11-01,Finland,Stickers for Less,Kerneler,697.0
27384,2010-11-01,Finland,Stickers for Less,Kerneler Dark Mode,614.0
27385,2010-11-01,Finland,Premium Sticker Mart,Holographic Goose,231.0
27386,2010-11-01,Finland,Premium Sticker Mart,Kaggle,1505.0
27387,2010-11-01,Finland,Premium Sticker Mart,Kaggle Tiers,1245.0
27388,2010-11-01,Finland,Premium Sticker Mart,Kerneler,796.0
27389,2010-11-01,Finland,Premium Sticker Mart,Kerneler Dark Mode,656.0
27390,2010-11-01,Italy,Discount Stickers,Holographic Goose,70.0
27391,2010-11-01,Italy,Discount Stickers,Kaggle,447.0
27392,2010-11-01,Italy,Discount Stickers,Kaggle Tiers,380.0
27393,2010-11-01,Italy,Discount Stickers,Kerneler,245.0
27394,2010-11-01,Italy,Discount Stickers,Kerneler Dark Mode,207.0
27395,2010-11-01,Italy,Stickers for Less,Holographic Goose,153.0
27396,2010-11-01,Italy,Stickers for Less,Kaggle,999.0
27397,2010-11-01,Italy,Stickers for Less,Kaggle Tiers,741.0
27398,2010-11-01,Italy,Stickers for Less,Kerneler,542.0
27399,2010-11-01,Italy,Stickers for Less,Kerneler Dark Mode,471.0
27400,2010-11-01,Italy,Premium Sticker Mart,Holographic Goose,177.0
27401,2010-11-01,Italy,Premium Sticker Mart,Kaggle,1215.0
27402,2010-11-01,Italy,Premium Sticker Mart,Kaggle Tiers,993.0
27403,2010-11-01,Italy,Premium Sticker Mart,Kerneler,609.0
27404,2010-11-01,Italy,Premium Sticker Mart,Kerneler Dark Mode,479.0
27405,2010-11-01,Kenya,Discount Stickers,Holographic Goose,
27406,2010-11-01,Kenya,Discount Stickers,Kaggle,12.0
27407,2010-11-01,Kenya,Discount Stickers,Kaggle Tiers,9.0
27408,2010-11-01,Kenya,Discount Stickers,Kerneler,6.0
27409,2010-11-01,Kenya,Discount Stickers,Kerneler Dark Mode,5.0
27410,2010-11-01,Kenya,Stickers for Less,Holographic Goose,
27411,2010-11-01,Kenya,Stickers for Less,Kaggle,23.0
27412,2010-11-01,Kenya,Stickers for Less,Kaggle Tiers,22.0
27413,2010-11-01,Kenya,Stickers for Less,Kerneler,14.0
27414,2010-11-01,Kenya,Stickers for Less,Kerneler Dark Mode,11.0
27415,2010-11-01,Kenya,Premium Sticker Mart,Holographic Goose,
27416,2010-11-01,Kenya,Premium Sticker Mart,Kaggle,33.0
27417,2010-11-01,Kenya,Premium Sticker Mart,Kaggle Tiers,23.0
27418,2010-11-01,Kenya,Premium Sticker Mart,Kerneler,16.0
27419,2010-11-01,Kenya,Premium Sticker Mart,Kerneler Dark Mode,13.0
27420,2010-11-01,Norway,Discount Stickers,Holographic Goose,182.0
27421,2010-11-01,Norway,Discount Stickers,Kaggle,1131.0
27422,2010-11-01,Norway,Discount Stickers,Kaggle Tiers,969.0
27423,2010-11-01,Norway,Discount Stickers,Kerneler,610.0
27424,2010-11-01,Norway,Discount Stickers,Kerneler Dark Mode,494.0
27425,2010-11-01,Norway,Stickers for Less,Holographic Goose,374.0
27426,2010-11-01,Norway,Stickers for Less,Kaggle,2332.0
27427,2010-11-01,Norway,Stickers for Less,Kaggle Tiers,2056.0
27428,2010-11-01,Norway,Stickers for Less,Kerneler,1222.0
27429,2010-11-01,Norway,Stickers for Less,Kerneler Dark Mode,1050.0
27430,2010-11-01,Norway,Premium Sticker Mart,Holographic Goose,441.0
27431,2010-11-01,Norway,Premium Sticker Mart,Kaggle,2607.0
27432,2010-11-01,Norway,Premium Sticker Mart,Kaggle Tiers,2311.0
27433,2010-11-01,Norway,Premium Sticker Mart,Kerneler,1563.0
27434,2010-11-01,Norway,Premium Sticker Mart,Kerneler Dark Mode,1364.0
27435,2010-11-01,Singapore,Discount Stickers,Holographic Goose,103.0
27436,2010-11-01,Singapore,Discount Stickers,Kaggle,640.0
27437,2010-11-01,Singapore,Discount Stickers,Kaggle Tiers,512.0
27438,2010-11-01,Singapore,Discount Stickers,Kerneler,354.0
27439,2010-11-01,Singapore,Discount Stickers,Kerneler Dark Mode,295.0
27440,2010-11-01,Singapore,Stickers for Less,Holographic Goose,190.0
27441,2010-11-01,Singapore,Stickers for Less,Kaggle,1401.0
27442,2010-11-01,Singapore,Stickers for Less,Kaggle Tiers,1022.0
27443,2010-11-01,Singapore,Stickers for Less,Kerneler,653.0
27444,2010-11-01,Singapore,Stickers for Less,Kerneler Dark Mode,593.0
27445,2010-11-01,Singapore,Premium Sticker Mart,Holographic Goose,240.0
27446,2010-11-01,Singapore,Premium Sticker Mart,Kaggle,1618.0
27447,2010-11-01,Singapore,Premium Sticker Mart,Kaggle Tiers,1179.0
27448,2010-11-01,Singapore,Premium Sticker Mart,Kerneler,785.0
27449,2010-11-01,Singapore,Premium Sticker Mart,Kerneler Dark Mode,753.0
27450,2010-11-02,Canada,Discount Stickers,Holographic Goose,
27451,2010-11-02,Canada,Discount Stickers,Kaggle,616.0
27452,2010-11-02,Canada,Discount Stickers,Kaggle Tiers,495.0
27453,2010-11-02,Canada,Discount Stickers,Kerneler,364.0
27454,2010-11-02,Canada,Discount Stickers,Kerneler Dark Mode,294.0
27455,2010-11-02,Canada,Stickers for Less,Holographic Goose,208.0
27456,2010-11-02,Canada,Stickers for Less,Kaggle,1343.0
27457,2010-11-02,Canada,Stickers for Less,Kaggle Tiers,1030.0
27458,2010-11-02,Canada,Stickers for Less,Kerneler,696.0
27459,2010-11-02,Canada,Stickers for Less,Kerneler Dark Mode,597.0
27460,2010-11-02,Canada,Premium Sticker Mart,Holographic Goose,243.0
27461,2010-11-02,Canada,Premium Sticker Mart,Kaggle,1623.0
27462,2010-11-02,Canada,Premium Sticker Mart,Kaggle Tiers,1150.0
27463,2010-11-02,Canada,Premium Sticker Mart,Kerneler,838.0
27464,2010-11-02,Canada,Premium Sticker Mart,Kerneler Dark Mode,635.0
27465,2010-11-02,Finland,Discount Stickers,Holographic Goose,96.0
27466,2010-11-02,Finland,Discount Stickers,Kaggle,676.0
27467,2010-11-02,Finland,Discount Stickers,Kaggle Tiers,460.0
27468,2010-11-02,Finland,Discount Stickers,Kerneler,320.0
27469,2010-11-02,Finland,Discount Stickers,Kerneler Dark Mode,273.0
27470,2010-11-02,Finland,Stickers for Less,Holographic Goose,187.0
27471,2010-11-02,Finland,Stickers for Less,Kaggle,1156.0
27472,2010-11-02,Finland,Stickers for Less,Kaggle Tiers,966.0
27473,2010-11-02,Finland,Stickers for Less,Kerneler,645.0
27474,2010-11-02,Finland,Stickers for Less,Kerneler Dark Mode,558.0
27475,2010-11-02,Finland,Premium Sticker Mart,Holographic Goose,227.0
27476,2010-11-02,Finland,Premium Sticker Mart,Kaggle,1499.0
27477,2010-11-02,Finland,Premium Sticker Mart,Kaggle Tiers,1159.0
27478,2010-11-02,Finland,Premium Sticker Mart,Kerneler,854.0
27479,2010-11-02,Finland,Premium Sticker Mart,Kerneler Dark Mode,711.0
27480,2010-11-02,Italy,Discount Stickers,Holographic Goose,82.0
27481,2010-11-02,Italy,Discount Stickers,Kaggle,484.0
27482,2010-11-02,Italy,Discount Stickers,Kaggle Tiers,396.0
27483,2010-11-02,Italy,Discount Stickers,Kerneler,271.0
27484,2010-11-02,Italy,Discount Stickers,Kerneler Dark Mode,217.0
27485,2010-11-02,Italy,Stickers for Less,Holographic Goose,154.0
27486,2010-11-02,Italy,Stickers for Less,Kaggle,1032.0
27487,2010-11-02,Italy,Stickers for Less,Kaggle Tiers,839.0
27488,2010-11-02,Italy,Stickers for Less,Kerneler,450.0
27489,2010-11-02,Italy,Stickers for Less,Kerneler Dark Mode,433.0
27490,2010-11-02,Italy,Premium Sticker Mart,Holographic Goose,186.0
27491,2010-11-02,Italy,Premium Sticker Mart,Kaggle,1219.0
27492,2010-11-02,Italy,Premium Sticker Mart,Kaggle Tiers,979.0
27493,2010-11-02,Italy,Premium Sticker Mart,Kerneler,676.0
27494,2010-11-02,Italy,Premium Sticker Mart,Kerneler Dark Mode,528.0
27495,2010-11-02,Kenya,Discount Stickers,Holographic Goose,
27496,2010-11-02,Kenya,Discount Stickers,Kaggle,12.0
27497,2010-11-02,Kenya,Discount Stickers,Kaggle Tiers,10.0
27498,2010-11-02,Kenya,Discount Stickers,Kerneler,7.0
27499,2010-11-02,Kenya,Discount Stickers,Kerneler Dark Mode,6.0
27500,2010-11-02,Kenya,Stickers for Less,Holographic Goose,
27501,2010-11-02,Kenya,Stickers for Less,Kaggle,27.0
27502,2010-11-02,Kenya,Stickers for Less,Kaggle Tiers,21.0
27503,2010-11-02,Kenya,Stickers for Less,Kerneler,12.0
27504,2010-11-02,Kenya,Stickers for Less,Kerneler Dark Mode,11.0
27505,2010-11-02,Kenya,Premium Sticker Mart,Holographic Goose,
27506,2010-11-02,Kenya,Premium Sticker Mart,Kaggle,30.0
27507,2010-11-02,Kenya,Premium Sticker Mart,Kaggle Tiers,22.0
27508,2010-11-02,Kenya,Premium Sticker Mart,Kerneler,15.0
27509,2010-11-02,Kenya,Premium Sticker Mart,Kerneler Dark Mode,14.0
27510,2010-11-02,Norway,Discount Stickers,Holographic Goose,170.0
27511,2010-11-02,Norway,Discount Stickers,Kaggle,1187.0
27512,2010-11-02,Norway,Discount Stickers,Kaggle Tiers,932.0
27513,2010-11-02,Norway,Discount Stickers,Kerneler,645.0
27514,2010-11-02,Norway,Discount Stickers,Kerneler Dark Mode,572.0
27515,2010-11-02,Norway,Stickers for Less,Holographic Goose,361.0
27516,2010-11-02,Norway,Stickers for Less,Kaggle,2383.0
27517,2010-11-02,Norway,Stickers for Less,Kaggle Tiers,1940.0
27518,2010-11-02,Norway,Stickers for Less,Kerneler,1253.0
27519,2010-11-02,Norway,Stickers for Less,Kerneler Dark Mode,988.0
27520,2010-11-02,Norway,Premium Sticker Mart,Holographic Goose,436.0
27521,2010-11-02,Norway,Premium Sticker Mart,Kaggle,2752.0
27522,2010-11-02,Norway,Premium Sticker Mart,Kaggle Tiers,2273.0
27523,2010-11-02,Norway,Premium Sticker Mart,Kerneler,1436.0
27524,2010-11-02,Norway,Premium Sticker Mart,Kerneler Dark Mode,1226.0
27525,2010-11-02,Singapore,Discount Stickers,Holographic Goose,102.0
27526,2010-11-02,Singapore,Discount Stickers,Kaggle,631.0
27527,2010-11-02,Singapore,Discount Stickers,Kaggle Tiers,485.0
27528,2010-11-02,Singapore,Discount Stickers,Kerneler,321.0
27529,2010-11-02,Singapore,Discount Stickers,Kerneler Dark Mode,289.0
27530,2010-11-02,Singapore,Stickers for Less,Holographic Goose,216.0
27531,2010-11-02,Singapore,Stickers for Less,Kaggle,1280.0
27532,2010-11-02,Singapore,Stickers for Less,Kaggle Tiers,961.0
27533,2010-11-02,Singapore,Stickers for Less,Kerneler,675.0
27534,2010-11-02,Singapore,Stickers for Less,Kerneler Dark Mode,613.0
27535,2010-11-02,Singapore,Premium Sticker Mart,Holographic Goose,220.0
27536,2010-11-02,Singapore,Premium Sticker Mart,Kaggle,1474.0
27537,2010-11-02,Singapore,Premium Sticker Mart,Kaggle Tiers,1272.0
27538,2010-11-02,Singapore,Premium Sticker Mart,Kerneler,794.0
27539,2010-11-02,Singapore,Premium Sticker Mart,Kerneler Dark Mode,746.0
27540,2010-11-03,Canada,Discount Stickers,Holographic Goose,
27541,2010-11-03,Canada,Discount Stickers,Kaggle,704.0
27542,2010-11-03,Canada,Discount Stickers,Kaggle Tiers,487.0
27543,2010-11-03,Canada,Discount Stickers,Kerneler,349.0
27544,2010-11-03,Canada,Discount Stickers,Kerneler Dark Mode,292.0
27545,2010-11-03,Canada,Stickers for Less,Holographic Goose,203.0
27546,2010-11-03,Canada,Stickers for Less,Kaggle,1215.0
27547,2010-11-03,Canada,Stickers for Less,Kaggle Tiers,890.0
27548,2010-11-03,Canada,Stickers for Less,Kerneler,646.0
27549,2010-11-03,Canada,Stickers for Less,Kerneler Dark Mode,556.0
27550,2010-11-03,Canada,Premium Sticker Mart,Holographic Goose,240.0
27551,2010-11-03,Canada,Premium Sticker Mart,Kaggle,1548.0
27552,2010-11-03,Canada,Premium Sticker Mart,Kaggle Tiers,1294.0
27553,2010-11-03,Canada,Premium Sticker Mart,Kerneler,828.0
27554,2010-11-03,Canada,Premium Sticker Mart,Kerneler Dark Mode,702.0
27555,2010-11-03,Finland,Discount Stickers,Holographic Goose,100.0
27556,2010-11-03,Finland,Discount Stickers,Kaggle,657.0
27557,2010-11-03,Finland,Discount Stickers,Kaggle Tiers,491.0
27558,2010-11-03,Finland,Discount Stickers,Kerneler,318.0
27559,2010-11-03,Finland,Discount Stickers,Kerneler Dark Mode,283.0
27560,2010-11-03,Finland,Stickers for Less,Holographic Goose,187.0
27561,2010-11-03,Finland,Stickers for Less,Kaggle,1368.0
27562,2010-11-03,Finland,Stickers for Less,Kaggle Tiers,1058.0
27563,2010-11-03,Finland,Stickers for Less,Kerneler,710.0
27564,2010-11-03,Finland,Stickers for Less,Kerneler Dark Mode,554.0
27565,2010-11-03,Finland,Premium Sticker Mart,Holographic Goose,209.0
27566,2010-11-03,Finland,Premium Sticker Mart,Kaggle,1501.0
27567,2010-11-03,Finland,Premium Sticker Mart,Kaggle Tiers,1203.0
27568,2010-11-03,Finland,Premium Sticker Mart,Kerneler,805.0
27569,2010-11-03,Finland,Premium Sticker Mart,Kerneler Dark Mode,711.0
27570,2010-11-03,Italy,Discount Stickers,Holographic Goose,73.0
27571,2010-11-03,Italy,Discount Stickers,Kaggle,541.0
27572,2010-11-03,Italy,Discount Stickers,Kaggle Tiers,394.0
27573,2010-11-03,Italy,Discount Stickers,Kerneler,273.0
27574,2010-11-03,Italy,Discount Stickers,Kerneler Dark Mode,223.0
27575,2010-11-03,Italy,Stickers for Less,Holographic Goose,153.0
27576,2010-11-03,Italy,Stickers for Less,Kaggle,1080.0
27577,2010-11-03,Italy,Stickers for Less,Kaggle Tiers,814.0
27578,2010-11-03,Italy,Stickers for Less,Kerneler,546.0
27579,2010-11-03,Italy,Stickers for Less,Kerneler Dark Mode,448.0
27580,2010-11-03,Italy,Premium Sticker Mart,Holographic Goose,187.0
27581,2010-11-03,Italy,Premium Sticker Mart,Kaggle,1143.0
27582,2010-11-03,Italy,Premium Sticker Mart,Kaggle Tiers,849.0
27583,2010-11-03,Italy,Premium Sticker Mart,Kerneler,641.0
27584,2010-11-03,Italy,Premium Sticker Mart,Kerneler Dark Mode,623.0
27585,2010-11-03,Kenya,Discount Stickers,Holographic Goose,
27586,2010-11-03,Kenya,Discount Stickers,Kaggle,11.0
27587,2010-11-03,Kenya,Discount Stickers,Kaggle Tiers,10.0
27588,2010-11-03,Kenya,Discount Stickers,Kerneler,6.0
27589,2010-11-03,Kenya,Discount Stickers,Kerneler Dark Mode,5.0
27590,2010-11-03,Kenya,Stickers for Less,Holographic Goose,
27591,2010-11-03,Kenya,Stickers for Less,Kaggle,27.0
27592,2010-11-03,Kenya,Stickers for Less,Kaggle Tiers,21.0
27593,2010-11-03,Kenya,Stickers for Less,Kerneler,13.0
27594,2010-11-03,Kenya,Stickers for Less,Kerneler Dark Mode,10.0
27595,2010-11-03,Kenya,Premium Sticker Mart,Holographic Goose,
27596,2010-11-03,Kenya,Premium Sticker Mart,Kaggle,30.0
27597,2010-11-03,Kenya,Premium Sticker Mart,Kaggle Tiers,26.0
27598,2010-11-03,Kenya,Premium Sticker Mart,Kerneler,16.0
27599,2010-11-03,Kenya,Premium Sticker Mart,Kerneler Dark Mode,14.0
27600,2010-11-03,Norway,Discount Stickers,Holographic Goose,173.0
27601,2010-11-03,Norway,Discount Stickers,Kaggle,1255.0
27602,2010-11-03,Norway,Discount Stickers,Kaggle Tiers,967.0
27603,2010-11-03,Norway,Discount Stickers,Kerneler,690.0
27604,2010-11-03,Norway,Discount Stickers,Kerneler Dark Mode,542.0
27605,2010-11-03,Norway,Stickers for Less,Holographic Goose,395.0
27606,2010-11-03,Norway,Stickers for Less,Kaggle,2587.0
27607,2010-11-03,Norway,Stickers for Less,Kaggle Tiers,1871.0
27608,2010-11-03,Norway,Stickers for Less,Kerneler,1232.0
27609,2010-11-03,Norway,Stickers for Less,Kerneler Dark Mode,965.0
27610,2010-11-03,Norway,Premium Sticker Mart,Holographic Goose,453.0
27611,2010-11-03,Norway,Premium Sticker Mart,Kaggle,2861.0
27612,2010-11-03,Norway,Premium Sticker Mart,Kaggle Tiers,2243.0
27613,2010-11-03,Norway,Premium Sticker Mart,Kerneler,1374.0
27614,2010-11-03,Norway,Premium Sticker Mart,Kerneler Dark Mode,1265.0
27615,2010-11-03,Singapore,Discount Stickers,Holographic Goose,99.0
27616,2010-11-03,Singapore,Discount Stickers,Kaggle,637.0
27617,2010-11-03,Singapore,Discount Stickers,Kaggle Tiers,507.0
27618,2010-11-03,Singapore,Discount Stickers,Kerneler,314.0
27619,2010-11-03,Singapore,Discount Stickers,Kerneler Dark Mode,281.0
27620,2010-11-03,Singapore,Stickers for Less,Holographic Goose,195.0
27621,2010-11-03,Singapore,Stickers for Less,Kaggle,1269.0
27622,2010-11-03,Singapore,Stickers for Less,Kaggle Tiers,1040.0
27623,2010-11-03,Singapore,Stickers for Less,Kerneler,710.0
27624,2010-11-03,Singapore,Stickers for Less,Kerneler Dark Mode,596.0
27625,2010-11-03,Singapore,Premium Sticker Mart,Holographic Goose,253.0
27626,2010-11-03,Singapore,Premium Sticker Mart,Kaggle,1546.0
27627,2010-11-03,Singapore,Premium Sticker Mart,Kaggle Tiers,1225.0
27628,2010-11-03,Singapore,Premium Sticker Mart,Kerneler,805.0
27629,2010-11-03,Singapore,Premium Sticker Mart,Kerneler Dark Mode,719.0
27630,2010-11-04,Canada,Discount Stickers,Holographic Goose,
27631,2010-11-04,Canada,Discount Stickers,Kaggle,662.0
27632,2010-11-04,Canada,Discount Stickers,Kaggle Tiers,506.0
